City_Name,State_Name,Vacant_houses,normalized_houses
Ponemah,Minnesota,0.042168675,0.104683943
Lakeshore Gardens-Hidden Acres,Texas,0.274011299,0.680234398
Lakeside,Ohio,0.743311641,1.845274805
Riverton,Kansas,0.139664804,0.346718563
Tohatchi,New Mexico,0.072243346,0.179344462
Duck Key,Florida,0.560723514,1.391998882
Tyrone,Oklahoma,0.133757962,0.332054799
Rich Creek,Virginia,0.109375,0.271523976
Arlington Heights,Ohio,0.106965174,0.265541571
Whitelaw,Wisconsin,0.036923077,0.09166172
Teton,Idaho,0.081355932,0.201966501
Clarkston,Utah,0.072243346,0.179344462
Section,Alabama,0.078873239,0.195803204
Parkdale,Michigan,0.130872483,0.324891583
Ariton,Alabama,0.163398693,0.405638059
Hauser,Idaho,0.072222222,0.179292021
Essex,Iowa,0.058333333,0.144812786
Yarnell,Arizona,0.38150289,0.947082801
Middletown,California,0.097457627,0.241939038
Amagansett,New York,0.566441441,1.406193664
Tuscola,Texas,0.073746313,0.183075585
Indianola,California,0.103359173,0.256589655
Edgewater,Alabama,0.155844156,0.386883884
Alden,Iowa,0.081460674,0.202226524
Amanda,Ohio,0.114982578,0.285444815
Marion,Louisiana,0.16426513,0.407788993
Middlebourne,West Virginia,0.154494382,0.383533063
Woodland Hills,Kentucky,0.04620462,0.114703196
New Market,Maryland,0.038539554,0.095674632
Valliant,Oklahoma,0.144772118,0.359397495
Clarkton,North Carolina,0.154882155,0.384495712
Glasgow,Oregon,0.103797468,0.257677725
Cleveland,Minnesota,0.033898305,0.084152709
Concrete,Washington,0.093333333,0.231700458
Cherry Grove,Washington,0.046875,0.116367418
Grand View Estates,Colorado,0.064777328,0.160810035
Falcon Lake Estates,Texas,0.256959315,0.637902763
Copan,Oklahoma,0.132352941,0.328566827
Ty Ty,Georgia,0.081911263,0.203345113
Deshler,Nebraska,0.190981432,0.474112344
Stockton,Minnesota,0.078787879,0.195591297
Columbia,Alabama,0.215584416,0.535189373
North Hornell,New York,0.114705882,0.284757916
Pueblo Nuevo,Texas,0.134328358,0.333470809
Smithville,Mississippi,0.394179894,0.978553526
Powderly,Kentucky,0.111716621,0.277337061
Fairmount,Georgia,0.090909091,0.225682266
Doerun,Georgia,0.12962963,0.321806194
Ector,Texas,0.13,0.322725639
Bradford,Arkansas,0.168604651,0.418561875
Butte Valley,California,0.104986877,0.260630439
Nittany,Pennsylvania,0.03180212,0.078948919
Coldwater,Kansas,0.219457014,0.544803117
Crystal Beach,New York,0.360774818,0.89562526
Underwood,North Dakota,0.17433414,0.43278536
Wauzeka,Wisconsin,0.091803279,0.227902092
Mountain View,Oklahoma,0.210526316,0.522632615
Carbonado,Washington,0.036885246,0.091567805
Caseville,Michigan,0.523364486,1.299254911
Wright City,Oklahoma,0.077490775,0.19237123
Bucksport,South Carolina,0.181571816,0.450752926
Mocanaqua,Pennsylvania,0.144876325,0.359656189
Chilton,Texas,0.149825784,0.371943246
Calhoun,Kentucky,0.126074499,0.312980564
Lake Tomahawk,Ohio,0.160305344,0.397958805
St. James,Louisiana,0.203278689,0.504640345
Montgomery,Louisiana,0.162079511,0.402363183
Anmoore,West Virginia,0.141176471,0.350471284
Smithers,West Virginia,0.179487179,0.445577805
Swifton,Arkansas,0.139534884,0.346396036
Glen Ellen,California,0.225490196,0.559780521
South Coffeyville,Oklahoma,0.105919003,0.262944446
Oxford,Nebraska,0.187969925,0.466636263
Stewartsville,Missouri,0.094224924,0.233913837
Millville,Ohio,0.074204947,0.184214146
La Parguera,Puerto Rico,0.404829545,1.004991337
Concorde Hills,Ohio,0.036036036,0.089459637
Leon,Kansas,0.092783505,0.230335508
Niota,Tennessee,0.057377049,0.142438806
D'Hanis,Texas,0.233333333,0.579251147
Hot Sulphur Springs,Colorado,0.067524116,0.16762895
Watson,Illinois,0.09540636,0.236846758
Branford,Florida,0.10031348,0.249028708
Silver Springs,New York,0.082872928,0.205732451
New Market,Pennsylvania,0.024390244,0.060548901
Burnside,Arizona,0.072289157,0.179458188
Marble Cliff,Ohio,0.061349693,0.152300915
Eastborough,Kansas,0.076677316,0.190351814
Higginson,Arkansas,0.091575092,0.227335616
Camp Wood,Texas,0.148837209,0.369489103
Merrill,Iowa,0.06984127,0.173381296
Pocahontas,Illinois,0.07120743,0.176772795
Pocono Mountain Lake Estates,Pennsylvania,0.307560137,0.763519553
Tucker,Mississippi,0,0
Fairdealing,Missouri,0.16015625,0.397588678
Shelter Island Heights,New York,0.509664948,1.26524574
Pena Blanca,New Mexico,None,0
Valley Springs,South Dakota,0.058171745,0.144411643
Wayne,Oklahoma,0.160958904,0.399581271
Plankinton,South Dakota,0.074404762,0.184710188
Conway,North Carolina,0.159779614,0.396653678
South Range,Michigan,0.136,0.337620669
Tampico,Illinois,0.097178683,0.241246559
Altus,Arkansas,0.146341463,0.363293402
Philadelphia,Tennessee,0.126530612,0.314112867
Nevada,Ohio,0.111801242,0.277547133
Conneautville,Pennsylvania,0.074927954,0.186009014
Rougemont,North Carolina,0.072687225,0.180446394
Philo,Ohio,0.054982818,0.136495116
Napi Headquarters,New Mexico,0.042253521,0.104894574
Gilbertville,Iowa,0.042492918,0.105488878
Sandersville,Mississippi,0.105802048,0.262654105
Landfall,Minnesota,0.009771987,0.024259006
Confluence,Pennsylvania,0.223502304,0.554845569
Burke,Texas,0.063432836,0.157472327
Bantam,Connecticut,0.1,0.248250492
Bethel Springs,Tennessee,0.096385542,0.239277582
Como,Texas,0.106164384,0.263553605
Brownstown,Illinois,0.130434783,0.32380499
Clarks Hill,Indiana,0.135658915,0.336773924
Highmore,South Dakota,0.148809524,0.369420375
Elkton,South Dakota,0.131097561,0.32545034
Plum Grove,Texas,0.133333333,0.331000655
Orleans,Vermont,0.101522843,0.252030957
White,Georgia,0.096296296,0.239056028
Lawtey,Florida,0.12585034,0.312424088
Bethlehem,Georgia,0.051587302,0.128065731
Wyocena,Wisconsin,0.070469799,0.174941623
Tekonsha,Michigan,0.06514658,0.161726705
Rancho Chico,Texas,0.135338346,0.33597811
Lanesboro,Minnesota,0.193548387,0.480484823
Edenburg,Pennsylvania,0.009646302,0.023946992
Gould,Arkansas,0.150395778,0.373358259
Gordon,Pennsylvania,0.10982659,0.27264505
Wilson,Kansas,0.229591837,0.569962865
Kreamer,Pennsylvania,0.051282051,0.127307944
Greenview,Illinois,0.090659341,0.22506226
New London,North Carolina,0.058139535,0.144331682
Clay Center,Nebraska,0.10982659,0.27264505
Mott,North Dakota,0.25,0.62062623
Oakman,Alabama,0.106628242,0.264705135
Lockesburg,Arkansas,0.192926045,0.478939856
Garnavillo,Iowa,0.076246334,0.189281899
Bella Villa,Missouri,0.060693642,0.150672265
Low Mountain,Arizona,0.086538462,0.214832158
Whiting,Iowa,0.104956268,0.260554452
Schaller,Iowa,0.086153846,0.213877346
Gallipolis Ferry,West Virginia,0.120786517,0.299853123
Merrill,Michigan,0.086378738,0.214435642
Gainesville,Missouri,0.142506143,0.353772201
Fairfield,Montana,0.066473988,0.165022002
Salem,Kentucky,0.166666667,0.413750821
Delta,Pennsylvania,0.145015106,0.360000714
Wheatland,Iowa,0.064896755,0.161106514
Gilberton,Pennsylvania,0.288571429,0.716379992
Arivaca,Arizona,0.209638554,0.520428742
Woodville,Alabama,0.112462006,0.279187483
Mohall,North Dakota,0.2,0.496500984
Jerome,Pennsylvania,0.060185185,0.149410018
Green Mountain Falls,Colorado,0.412612613,1.024312841
Heuvelton,New York,0.041139241,0.102128368
Morrison,Tennessee,0.117088608,0.290673045
Elizabeth,Illinois,0.153452685,0.380947045
Winton,North Carolina,0.193452381,0.480246487
Coalville,Iowa,0.127090301,0.315502297
Grayland,Washington,0.461728395,1.146243012
Gaston,Oregon,0,0
Noonday,Texas,0.081850534,0.203194353
Stewardson,Illinois,0.05,0.124125246
North High Shoals,Georgia,0.057894737,0.143723969
Holdingford,Minnesota,0.05952381,0.147768151
Whitewater,Kansas,0.089928058,0.223246846
Bulls Gap,Tennessee,0.136363636,0.338523397
Tyronza,Arkansas,0.113372093,0.281446779
Fremont,Iowa,0.109375,0.271523976
Koppel,Pennsylvania,0.091623037,0.22745464
Shipshewana,Indiana,0.123076923,0.305539067
Bufalo,Puerto Rico,None,0
Berlin,Ohio,0.068791946,0.170776344
Liberal,Missouri,0.172307692,0.427754693
Cedar Key,Florida,0.459821429,1.141508959
Peletier,North Carolina,0.263473054,0.654073153
Brownton,Minnesota,0.067073171,0.166509477
Forest Junction,Wisconsin,0.065625,0.162914385
New Washington,Indiana,0.0625,0.155156557
Alma,Wisconsin,0.275574113,0.684114091
Golden City,Missouri,0.164772727,0.409049105
Grandview,Indiana,0.057432432,0.142576295
Cammack Village,Arkansas,0.084158416,0.208923682
Edgemont,South Dakota,0.241304348,0.599039231
Lakeview,Arkansas,0.140311804,0.348324744
Lake Tapawingo,Missouri,0.062827225,0.155968895
Karlstad,Minnesota,0.17287234,0.429156434
Quitman,Arkansas,0.162318841,0.402957321
Deal,New Jersey,0.624864865,1.551230101
Kansas,Illinois,0.147540984,0.366271219
Challenge-Brownsville,California,0.171328671,0.425324269
Buckley,Michigan,0.069078947,0.171488826
Etna,California,0.112676056,0.279718863
New Florence,Missouri,0.16,0.397200787
San Jose,Arizona,0.142857143,0.35464356
Addison,Alabama,0.124610592,0.309346408
Ider,Alabama,0.08908046,0.22114268
Fair Haven,New York,0.438218391,1.087879311
Kadoka,South Dakota,0.18705036,0.464353439
Flemington,Georgia,0.052631579,0.130658154
Glen Ullin,North Dakota,0.19858156,0.4929797
Perrysville,Ohio,0.071633238,0.177829866
Welaka,Florida,0.424793388,1.054551675
Parmelee,South Dakota,0.039215686,0.097353133
Lyons,Indiana,0.120274914,0.298583066
Scio,Ohio,0.192419825,0.477683162
Cleveland,New York,0.170588235,0.423486133
Kenwood,California,0.189473684,0.470369353
Plains,Georgia,0.185483871,0.460464622
Courtdale,Pennsylvania,0.051987768,0.12905989
Allenhurst,Georgia,0.071216617,0.176795602
Hinckley,Utah,0.143410853,0.356018148
Wilton,North Dakota,0.124637681,0.309413656
Point Hope,Alaska,0.160784314,0.39914785
Mayesville,South Carolina,0.19858156,0.4929797
Petros,Tennessee,0.12037037,0.298820036
Pilot Knob,Missouri,0.077170418,0.191575942
Hunting Valley,Ohio,0.165137615,0.409954942
Tonica,Illinois,0.081570997,0.202500401
Delft Colony,California,0.035087719,0.087105435
Pine Harbor,Texas,0.270440252,0.671369256
Jonesburg,Missouri,0.11409396,0.283238817
Pateros,Washington,0.116,0.287970571
Ventura,New Mexico,0.094488189,0.234567394
Wadley,Alabama,0.234615385,0.582433847
Avon,Illinois,0.132075472,0.327878009
La Rue,Ohio,0.088607595,0.21996879
West Hamlin,West Virginia,0.187116564,0.464517791
Nucla,Colorado,0.084415584,0.209562103
Williamsburg,Colorado,0.056478405,0.140207918
Roff,Oklahoma,0.096885813,0.240519507
Mount Morris,Pennsylvania,0.084375,0.209461353
Berlin Heights,Ohio,0.089655172,0.222569406
North Philipsburg,Pennsylvania,0.065420561,0.162406864
Adair,Iowa,0.088383838,0.219413313
Ventura,Iowa,0.160206718,0.397713965
Hickman,California,0.005319149,0.013204814
Hillcrest,Texas,0.034843206,0.08649843
East Dailey,West Virginia,0.101851852,0.252847724
Hawk Point,Missouri,0.092150171,0.228763253
Marine on St. Croix,Minnesota,0.134730539,0.334469226
Elmore City,Oklahoma,0.216138329,0.536564465
Jefferson,South Carolina,0.073099415,0.181469657
Vicksburg,Pennsylvania,None,0
Crabtree,Oregon,0.042424242,0.105318389
Blythe,Georgia,0.101910828,0.252994132
Pelion,South Carolina,0.081632653,0.202653463
Riverview,Virginia,0.162079511,0.402363183
Steele,North Dakota,0.183844011,0.456393662
Rome,Wisconsin,0.025641026,0.063653973
East Barre,Vermont,0.067385445,0.167284699
Zavalla,Texas,0.245098039,0.608457087
Hanson,Kentucky,0.110726644,0.274879438
New Straitsville,Ohio,0.146103896,0.36270364
Echo,Oregon,0.086642599,0.215090678
Moapa Town,Nevada,0.109859155,0.272725893
New Seabury,Massachusetts,0.762226847,1.892231897
Lexington,Alabama,0.116883117,0.290162913
Faulkton,South Dakota,0.233333333,0.579251147
Moncure,North Carolina,0.115273775,0.286167713
Bertrand,Nebraska,0.178571429,0.443304451
New Kingstown,Pennsylvania,0.056105611,0.139282455
Seneca Gardens,Kentucky,0.0625,0.155156557
Cherokee,Kansas,0.196078431,0.486765669
Mineral City,Ohio,0.118971061,0.295346244
Nicholson,Pennsylvania,0.139465875,0.346224721
Walkerville,Montana,0.122093023,0.30309653
North,South Carolina,0.168393782,0.418038392
Avondale,Colorado,0.068825911,0.170860663
Clear Lake,Minnesota,0.075,0.186187869
Woodall,Oklahoma,0.058461538,0.145131056
Crofton,Kentucky,0.15497076,0.384715674
Eureka,Utah,0.1,0.248250492
Eastview,Tennessee,0.119791667,0.297383403
Udall,Kansas,0.137704918,0.341853136
Morrison,Oklahoma,0.112149533,0.278411767
Quinhagak,Alaska,0.058823529,0.1460297
Rosedale,Indiana,0.1414791,0.351222562
Vernon,Florida,0.187683284,0.465924676
Livingston Wheeler,New Mexico,0.105263158,0.261316308
Ocracoke,North Carolina,0.596273292,1.48025138
Normangee,Texas,0.265017668,0.657907664
Kerkhoven,Minnesota,0.069364162,0.172196873
Savoonga,Alaska,0.078431373,0.194706269
Hennepin,Illinois,0.134078212,0.332849821
Vandling,Pennsylvania,0.105263158,0.261316308
Tigerton,Wisconsin,0.127027027,0.315345219
Bruce,Wisconsin,0.105128205,0.260981286
Adena,Ohio,0.105571848,0.262082632
Grover,North Carolina,0.078549849,0.195000387
Algodones,New Mexico,0.028368794,0.070425671
Big Thicket Lake Estates,Texas,0.433701657,1.076666497
Quincy,Ohio,0.177865613,0.441552259
Lake Shore,Utah,0.044,0.109230216
Victor,Montana,0.1,0.248250492
Sherman,Mississippi,0.12543554,0.311394345
Rockport,Arkansas,0.144694534,0.359204892
Hosford,Florida,0.19047619,0.472858079
New River,Virginia,0.173228346,0.430040221
Vici,Oklahoma,0.229102167,0.568747257
Cordova,New Mexico,0.129213483,0.320773107
Westbrook,Minnesota,0.136038186,0.337715466
Preston,Maryland,0.114864865,0.285152592
Bay Shore,Michigan,0.151741294,0.376698509
Newman Grove,Nebraska,0.149560117,0.371283726
Bogue,North Carolina,0.109717868,0.272375147
Woodland,North Carolina,0.215625,0.535290123
Atlanta,Michigan,0.413427562,1.026335956
Forestville,New York,0.063400576,0.157392242
Okay,Oklahoma,0.135245902,0.335748617
Big Wells,Texas,0.398467433,0.989197362
Chippewa Park,Ohio,0.448574969,1.113589567
Chevy Chase Section Five,Maryland,0.038961039,0.096720971
Whitakers,North Carolina,0.169491525,0.420763545
Murray,Iowa,0.077639752,0.192741066
Chesapeake,Ohio,0.137767221,0.342007804
Loyalton,California,0.096491228,0.239539948
Shelby,Nebraska,0.112903226,0.280282814
Porum,Oklahoma,0.223684211,0.555297154
Seymour,Iowa,0.121794872,0.302356369
Tangier,Virginia,0.243542435,0.604595293
Corfu,New York,0.046448087,0.115307604
Unionville,Pennsylvania,0.133858268,0.332303809
Cloudcroft,New Mexico,0.59106933,1.467332519
Trimont,Minnesota,0.071216617,0.176795602
Walnut Grove,Alabama,0.06744868,0.16744168
Gambell,Alaska,0.169902913,0.421784817
Maplesville,Alabama,0.128113879,0.318043335
Scalp Level,Pennsylvania,0.106951872,0.265508548
Motley,Virginia,0.096330275,0.239140382
Wiscon,Florida,0.203608247,0.505458475
Reile's Acres,North Dakota,0.022222222,0.055166775
Stratford,Iowa,0.131498471,0.326445601
Alburnett,Iowa,0.05019305,0.124604494
New Milford,Illinois,0.077747989,0.193009765
Harleyville,South Carolina,0.087248322,0.216594389
Parks,Louisiana,0.156996587,0.389744799
Upton,Kentucky,0.07788162,0.193341505
Brooklyn,Illinois,0.132686084,0.329393856
Wood Heights,Missouri,0.024647887,0.061188501
Holiday Beach,Texas,0.46653144,1.158166595
Collbran,Colorado,0.106280193,0.263841102
East Fork,Arizona,0.033112583,0.08220215
Greenbush,Minnesota,0.075075075,0.186374243
Ash Fork,Arizona,0.19760479,0.490554863
Buffalo,Indiana,0.435849057,1.081997428
North Creek,New York,0.427293065,1.060757136
Charleston,Tennessee,0.07278481,0.180688649
North Freedom,Wisconsin,0.011152416,0.027685928
Saluda,North Carolina,0.4092827,1.016046316
Vaughn,Washington,0.241496599,0.599516495
Hampton,Minnesota,0.058419244,0.145026061
East Williston,Florida,0.110091743,0.273303294
Deemston,Pennsylvania,0.085294118,0.211743067
Condon,Oregon,0.167487685,0.415789002
Quilcene,Washington,0.133779264,0.332107681
Medora,Indiana,0.095588235,0.237298264
Hospers,Iowa,0.023255814,0.057732673
Courtland,Minnesota,0.010526316,0.026131631
Bloomington,Wisconsin,0.074404762,0.184710188
Science Hill,Kentucky,0.134868421,0.334811519
Inyokern,California,0.114457831,0.284142128
Bancroft,Iowa,0.071633238,0.177829866
Perry,Missouri,0.269135802,0.668130952
Mellen,Wisconsin,0.167901235,0.416815642
Frankfort,Kansas,0.106321839,0.263944488
Pueblito del Carmen,Puerto Rico,0.204651163,0.508047519
Unalakleet,Alaska,0.216828479,0.538277766
Canton,Kansas,0.10443038,0.259248932
Queenstown,Maryland,0.077669903,0.192815916
Wartrace,Tennessee,0.105610561,0.262178737
San Ygnacio,Texas,0.152173913,0.377772488
Foot of Ten,Pennsylvania,0.096551724,0.23969013
River Road,Washington,0.074561404,0.185099052
Pecan Hill,Texas,0,0
Melbourne Village,Florida,0.081818182,0.203114039
West Wood,Utah,0.036923077,0.09166172
Jackson Heights,North Carolina,0.109704641,0.272342311
Loretto,Kentucky,0.076677316,0.190351814
Battle Creek,Iowa,0.144117647,0.357772768
Holden,West Virginia,0.142857143,0.35464356
Warsaw,Ohio,0.099667774,0.247425739
York Haven,Pennsylvania,0.171617162,0.426040449
Ridgeway,Virginia,0.104225352,0.258739949
Kenefick,Texas,0.09765625,0.242432121
Linn,Texas,0.203225806,0.504509063
Wittmann,Arizona,0.164179104,0.407575433
Ashkum,Illinois,0.065625,0.162914385
Lorain,Pennsylvania,0.232294618,0.576672532
Mullan,Idaho,0.241784038,0.600230064
Corydon,Kentucky,0.178571429,0.443304451
Lone Oak,Texas,0.154716981,0.384085666
Pisgah,Alabama,0.122699387,0.304601832
Oakville,Washington,0.069686411,0.172996858
Cascade,Wisconsin,0.023489933,0.058313874
Fort Jones,California,0.084848485,0.210636781
West Lebanon,Indiana,0.085808581,0.213020224
Natural Steps,Arkansas,0.078651685,0.195253195
Portal,Georgia,0.120437956,0.298987818
McCoole,Maryland,0.111111111,0.27583388
Bevier,Missouri,0.143312102,0.355772998
Chesapeake City,Maryland,0.132352941,0.328566827
Brownsdale,Minnesota,0.113268608,0.281189877
Springer,Oklahoma,0.123376623,0.306283073
Cedar Crest,New Mexico,0.094505495,0.234610356
Town of Pines,Indiana,0.120845921,0.300000593
Mill Creek,West Virginia,0.056768559,0.140928227
Pleasant View,Pennsylvania,0.132930514,0.330000655
Mokelumne Hill,California,0.114130435,0.283329366
Cohassett Beach,Washington,0.287090559,0.712703725
Sewickley Hills,Pennsylvania,0.033333333,0.082750163
Oriskany Falls,New York,0.126843658,0.314890005
Deerfield,Kansas,0.092664093,0.230039067
Potomac,Illinois,0.059405941,0.147475541
Bairdford,Pennsylvania,0.055555556,0.137916941
Opal,Virginia,0.056521739,0.140315495
Algoma,Mississippi,0.141141141,0.350383577
Lakeside,Iowa,0.118466899,0.29409466
Mount Aetna,Maryland,0.069444444,0.172396174
Falls City,Texas,0.196787149,0.488525065
Wallace,South Carolina,0.13507109,0.335314645
Cedarville,Illinois,0.07788162,0.193341505
Crossville,Illinois,0.147239264,0.365522197
Fort Gay,West Virginia,0.134328358,0.333470809
Hollister,North Carolina,0.208823529,0.518405438
Bardwell,Texas,0.099526066,0.247073948
Shannon,Illinois,0.098092643,0.243515469
