City_Name,State_ID,CrimesOccurred,normalized_crimes
Sebeka,MN,None,0
La Tina Ranch,TX,None,0
Cloverdale,MS,None,0
White Hall,WV,None,0
Canyon City,OR,None,0
Forest View,IL,None,0
Eckhart Mines,MD,None,0
Potosi,WI,None,0
Turbotville,PA,None,0
Albert City,IA,None,0
Chemung,IL,None,0
Eleva,WI,None,0
Sullivan,WI,None,0
Taholah,WA,None,0
Bodega Bay,CA,None,0
Ocean Isle Beach,NC,None,0
Auburndale,WI,None,0
Cliffside,NC,None,0
Pleasant Hill,TX,None,0
Mathiston,MS,None,0
Thompsontown,PA,None,0
South New Castle,PA,None,0
Russia,OH,None,0
Loretto,MN,None,0
Holden Beach,NC,None,0
Potters Hill,NC,None,0
Joppa,AL,None,0
Racine,OH,None,0
Friendship,TN,None,0
Center City,MN,None,0
Sycamore,GA,None,0
Kooskia,ID,None,0
Bolt,WV,None,0
Deer Creek,IL,None,0
Kernville,CA,None,0
Crofton,NE,None,0
Silverton,CO,None,0
St. Leon,IN,None,0
Oldenburg,IN,None,0
Two Rivers,AK,None,0
James Town,WY,None,0
Puryear,TN,None,0
Addison,WV,None,0
Vayas,PR,None,0
Lake Winola,PA,None,0
Greenwood,FL,None,0
Matherville,IL,None,0
Viola,WI,None,0
Mountain Lakes,NH,None,0
Oneida,IL,None,0
Austinburg,OH,None,0
Alda,NE,None,0
Bay View,WA,None,0
Rolling Fields,KY,None,0
Loghill Village,CO,None,0
Strykersville,NY,None,0
Timber Lakes,UT,None,0
Manzanita,OR,None,0
Cleveland,MO,None,0
Ashley,ND,None,0
Thunderbird Bay,TX,None,0
Elmwood,NE,None,0
Mechanicsburg,IL,None,0
Strathmoor Village,KY,None,0
La Prairie,MN,None,0
New Cuyama,CA,None,0
Arroyo Colorado Estates,TX,None,0
Flovilla,GA,None,0
Meridian Station,MS,None,0
Agency,MO,None,0
Cisne,IL,None,0
Parkway Village,KY,None,0
Motley,MN,None,0
Welling,OK,None,0
Amherst,TX,None,0
Story,WY,None,0
Deer Lake,PA,None,0
St. Edward,NE,None,0
Genoa,NV,None,0
Heidelberg,MS,None,0
Palmyra,IL,None,0
Millington,IL,None,0
Pippa Passes,KY,None,0
Dalzell,IL,None,0
Blairstown,IA,None,0
Maury City,TN,None,0
Taylor Springs,IL,None,0
Bluffs,IL,None,0
Wabasso,MN,None,0
Santa Clara,PR,None,0
Clio,SC,None,0
San Luis,CO,None,0
Stanwood,IA,None,0
Ona,FL,None,0
Sharptown,MD,None,0
Remington,VA,None,0
Clyde,KS,None,0
Virgin,UT,None,0
St. Meinrad,IN,None,0
Carlisle,IN,None,0
Wampum,PA,None,0
San Simeon,CA,None,0
Friendship,WI,None,0
Milan,GA,None,0
Elberfeld,IN,None,0
McDowell,KY,None,0
Van Horne,IA,None,0
Hershey,NE,None,0
Valley Acres,CA,None,0
Round Hill,VA,None,0
Fulton,CA,None,0
Thayer,IL,None,0
Beemer,NE,None,0
Joliet,MT,None,0
Shueyville,IA,None,0
Niantic,IL,None,0
Greendale,MO,None,0
Milner,GA,None,0
Lecompton,KS,None,0
Round Rock,AZ,None,0
Justice,WV,None,0
Eldorado Springs,CO,None,0
Monroe,OR,None,0
Clarissa,MN,None,0
Pennsbury Village,PA,None,0
Lemitar,NM,None,0
Cove,OR,None,0
Bendersville,PA,None,0
Sycamore Hills,MO,None,0
McLaughlin,SD,None,0
Bluetown,TX,None,0
Schenevus,NY,None,0
Yates City,IL,None,0
Grantsboro,NC,None,0
El Rancho Vela,TX,None,0
Rocky Ripple,IN,None,0
Greensburg,LA,None,0
Glenwood,GA,None,0
Oak Level,VA,None,0
Jewett,OH,None,0
Verlot,WA,None,0
Weston,OR,None,0
Fremont,WI,None,0
Viburnum,MO,None,0
Summertown,TN,None,0
Hills,MN,None,0
Allgood,AL,None,0
New Boston,IL,None,0
Sheridan,MI,None,0
Crawford,MS,None,0
Holland,IN,None,0
Alhambra,IL,None,0
Yakutat,AK,None,0
Welcome,MN,None,0
Perdido Beach,AL,None,0
Pretty Prairie,KS,None,0
Melrose,OR,None,0
Oak City,UT,None,0
Wickliffe,KY,None,0
Birch Tree,MO,None,0
Hanover,KS,None,0
Lake Roesiger,WA,None,0
Heron Lake,MN,None,0
Port Leyden,NY,None,0
Woonsocket,SD,None,0
Timberlake,OH,None,0
Dauberville,PA,None,0
Ottertail,MN,None,0
New Hope,VA,None,0
Sharpsburg,MD,None,0
Little Hocking,OH,None,0
Vicksburg,AZ,None,0
Waldron,IN,None,0
Creston,IL,None,0
Norwood,MO,None,0
Norborne,MO,None,0
Gallaway,TN,None,0
Evansville,IL,None,0
Lake Arthur Estates,PA,None,0
Busby,MT,None,0
Greenevers,NC,None,0
New Florence,PA,None,0
Asharoken,NY,None,0
North Middletown,KY,None,0
Clarence,PA,None,0
East Pecos,NM,None,0
New Chapel Hill,TX,None,0
Woodlawn,NC,None,0
Satsop,WA,None,0
Galesville,MD,None,0
Savanna,OK,None,0
Cordova,IL,None,0
Carey,ID,None,0
Stephen,MN,None,0
North San Pedro,TX,None,0
Minnesota Lake,MN,None,0
South Wilmington,IL,None,0
Shoshoni,WY,None,0
Minford,OH,None,0
North Springfield,VT,None,0
Kirtland Hills,OH,None,0
Taycheedah,WI,None,0
Barlow,KY,None,0
Lynch,KY,None,0
Picture Rocks,PA,None,0
Alexandria,SD,None,0
Nenahnezad,NM,None,0
Coffeen,IL,None,0
Remy,OK,None,0
Sunset,TX,None,0
Gilbert,SC,None,0
Stanton,IA,None,0
Agency,IA,None,0
Green Valley,IL,None,0
Blairsville,GA,None,0
Rock Island,OK,None,0
Florence,MT,None,0
Washburn,IA,None,0
Winslow West,AZ,None,0
Rossiter,PA,None,0
Shawnee,OH,None,0
Palo Seco,PR,None,0
Vineyard Lake,MI,None,0
Franklin,WV,None,0
Caddo Valley,AR,None,0
Huntsville,UT,None,0
Redwater,MS,None,0
Argyle,MN,None,0
Elloree,SC,None,0
Dustin Acres,CA,None,0
Noble,IL,None,0
Frost,TX,None,0
Castlewood,SD,None,0
Mendon,OH,None,0
Almena,WI,None,0
Flintville,TN,None,0
Bolton,NC,None,0
Harmony,IN,None,0
Tidioute,PA,None,0
Arlee,MT,None,0
Jennerstown,PA,None,0
Clayton,LA,None,0
Simla,CO,None,0
Malta,OH,None,0
Francis Creek,WI,None,0
Vermont,IL,None,0
Harrah,WA,None,0
Grafton,IL,None,0
Brighton,IA,None,0
Halaula,HI,None,0
Rollingstone,MN,None,0
Whitsett,NC,None,0
Roxton,TX,None,0
Cannonsburg,KY,None,0
Dufur,OR,None,0
Lost Nation,IL,None,0
Stratton,CO,None,0
Crowder,MS,None,0
Saluda,VA,None,0
Cardwell,MO,None,0
Alden,MN,None,0
Notus,ID,None,0
Findlay,IL,None,0
St. Lucie Village,FL,None,0
West City,IL,None,0
Kotlik,AK,None,0
La Mesa,NM,None,0
Bryantown,MD,None,0
Roberts,ID,None,0
Cohutta,GA,None,0
Paukaa,HI,None,0
Iron River,WI,None,0
Ojo Amarillo,NM,None,0
Aquadale,NC,None,0
Valier,IL,None,0
Tacna,AZ,None,0
Robbinsville,NC,None,0
Waterville,KS,None,0
Ducor,CA,None,0
Weir,KS,None,0
Smithville,GA,None,0
East Avon,NY,None,0
Moravia,IA,None,0
Canistota,SD,None,0
Roseland,IN,None,0
O'Brien,OR,None,0
Bull Creek,MO,None,0
Alpha,IL,None,0
Lake Benton,MN,None,0
Lynn,AL,None,0
Micanopy,FL,None,0
Highfill,AR,None,0
Lake Milton,OH,None,0
East Vandergrift,PA,None,0
Winchester,WI,None,0
Middleton,TN,None,0
Cochranville,PA,None,0
Dove Creek,CO,None,0
Elgin,IA,None,0
Thatcher,UT,None,0
Jay,FL,None,0
Milnor,ND,None,0
Onida,SD,None,0
Hungry Horse,MT,None,0
Livingston,WI,None,0
Clarkson,NE,None,0
Tees Toh,AZ,None,0
Downey,ID,None,0
Taconite,MN,None,0
Dicksonville,PA,None,0
Excel,AL,None,0
Campbell,TX,None,0
Klamath,CA,None,0
Binger,OK,None,0
Norwalk,WI,None,0
Rose City,MI,None,0
Loleta,CA,None,0
Nelsonville,NY,None,0
Ackermanville,PA,None,0
Wingo,KY,None,0
Golconda,IL,None,0
Davis,WV,None,0
The Lakes,MN,None,0
Niland,CA,None,0
Nisqually Indian Community,WA,None,0
Cohasset,CA,None,0
Mangham,LA,None,0
Brooksville,KY,None,0
Hayden,AZ,None,0
Gibson,GA,None,0
Hoyt,KS,None,0
Jefferson,WV,None,0
Pinckard,AL,None,0
Selma,VA,None,0
Man,WV,None,0
Ridgeway,WI,None,0
Patton Village,CA,None,0
Geronimo,TX,None,0
Candlewood Lake,OH,None,0
Melrose,NM,None,0
Springdale,UT,None,0
Grosse Tete,LA,None,0
Johnson City,OR,None,0
Mermentau,LA,None,0
Hartford,AR,None,0
Hamilton,VA,None,0
Risingsun,OH,None,0
Dahlgren Center,VA,None,0
New Hope,TX,None,0
Westcliffe,CO,None,0
Santa Maria,TX,None,0
Firth,NE,None,0
Winterstown,PA,None,0
Graford,TX,None,0
Selby,SD,None,0
Laurel Hill,FL,None,0
Reece City,AL,None,0
Lovelady,TX,None,0
Westwood,PA,None,0
Boyce,VA,None,0
Ladonia,TX,None,0
Davis,IL,None,0
Allardt,TN,None,0
Stockton,AL,None,0
Kirtland,NM,None,0
Arcadia University,PA,None,0
Shenandoah Retreat,VA,None,0
Fairfield,WA,None,0
Wanamie,PA,None,0
Cartwright,OK,None,0
Millville,DE,None,0
West College Corner,IN,None,0
Queen City,MO,None,0
Sharon,SC,None,0
La Belle,MO,None,0
Lakota,ND,None,0
Pilot Station,AK,None,0
Michie,TN,None,0
English,IN,None,0
Atlasburg,PA,None,0
Parker School,MT,None,0
Anguilla,MS,None,0
Douglas City,CA,None,0
Chamberino,NM,None,0
Randall,MN,None,0
Balaton,MN,None,0
Derby Line,VT,None,0
Catawba,NC,None,0
Trout Lake,WA,None,0
New Berlin,TX,None,0
What Cheer,IA,None,0
Groveland,ID,None,0
Hayden Lake,ID,None,0
Dodge City,AL,None,0
Peters,CA,None,0
Waverly,WV,None,0
Hawley,TX,None,0
New Market,IN,None,0
Tripp,SD,None,0
Bradley Junction,FL,None,0
Carney,OK,None,0
Camp Douglas,WI,None,0
Pultneyville,NY,None,0
Avoca,WI,None,0
Blue Berry Hill,TX,None,0
St. Francisville,IL,None,0
Farmington,IA,None,0
Oneida Castle,NY,None,0
Glenville,MN,None,0
Lake Buckhorn,OH,None,0
Bettsville,OH,None,0
Fontanelle,IA,None,0
Port Austin,MI,None,0
Doyle,CA,None,0
Hammondsport,NY,None,0
Richfield,NC,None,0
Paul Smiths,NY,None,0
Zanesville,IN,None,0
Earlsboro,OK,None,0
Smelterville,ID,None,0
Peterstown,WV,None,0
East Randolph,NY,None,0
Huntington,AR,None,0
Patterson Springs,NC,None,0
Imboden,AR,None,0
Foots Creek,OR,None,0
Burlington,IL,None,0
St. Mary's,CO,None,0
Mifflin,PA,None,0
Cushing,TX,None,0
Ozawkie,KS,None,0
Pattison,TX,None,0
Holiday Lakes,OH,None,0
North Courtland,AL,None,0
Pardeesville,PA,None,0
Ridgeley,WV,None,0
Inez,KY,None,0
Enoree,SC,None,0
Baileyton,AL,None,0
Shiloh,OH,None,0
Lolita,TX,None,0
Parma,MO,None,0
Webster,WI,None,0
Sea Ranch Lakes,FL,None,0
Grove City,MN,None,0
St. Charles,IA,None,0
Roby,TX,None,0
Camden,IN,None,0
Conneaut Lake,PA,None,0
Suttons Bay,MI,None,0
Walnuttown,PA,None,0
Scottsville,VA,None,0
Cygnet,OH,None,0
Glorieta,NM,None,0
Madison,KS,None,0
Moores Hill,IN,None,0
Cecilia,KY,None,0
Elgin,NE,None,0
Garden City,UT,None,0
Trafford,AL,None,0
Adams,NE,None,0
Garland,NC,None,0
Oak Hill,MI,None,0
Lahoma,OK,None,0
Muddy,MT,None,0
Golden,IL,None,0
Smallwood,NY,None,0
Riviera,TX,None,0
Crescent,IA,None,0
Magnolia,KY,None,0
Edgerton,MO,None,0
Egan,LA,None,0
Elmore,MN,None,0
Idamay,WV,None,0
McConnell,WV,None,0
Lidgerwood,ND,None,0
Artemus,KY,None,0
Rosman,NC,None,0
Bergholz,OH,None,0
Greensboro,FL,None,0
Pleasant Valley,AK,None,0
Stockbridge,WI,None,0
Havre North,MT,None,0
Redwood,NY,None,0
Menno,SD,None,0
Sankertown,PA,None,0
Wanship,UT,None,0
Seville,CA,None,0
Hunterstown,PA,None,0
Irvington,IL,None,0
Trimble,MO,None,0
Mountainburg,AR,None,0
Paoli,OK,None,0
Pomeroy,IA,None,0
Lowry City,MO,None,0
Sunday Lake,WA,None,0
Shishmaref,AK,None,0
La Paloma-Lost Creek,TX,None,0
Fairfield,OK,None,0
Bennington,KS,None,0
Dry Tavern,PA,None,0
Lawrenceville,PA,None,0
Villa Pancho,TX,None,0
Shelby,IA,None,0
Gates,TN,None,0
Ava,IL,None,0
Keystone,IA,None,0
Jacksonville,PA,None,0
Cordova,MD,None,0
Griggstown,NJ,None,0
Irvona,PA,None,0
Isola,MS,None,0
Mooresburg,TN,None,0
Whitesburg,GA,None,0
Matador,TX,None,0
Trimble,TN,None,0
Yatesville,PA,None,0
Wampsville,NY,None,0
Muir,MI,None,0
Alto,CA,None,0
Bunnlevel,NC,None,0
Winfall,NC,None,0
Reardan,WA,None,0
Nortonville,KS,None,0
Elk Horn,IA,None,0
Lyndon,IL,None,0
Bartelso,IL,None,0
Curlew Lake,WA,None,0
Garfield,WA,None,0
Skokomish,WA,None,0
Sandy Hook,KY,None,0
West Point,AL,None,0
Fort Cobb,OK,None,0
Calvert,AL,None,0
Paradise Heights,FL,None,0
Caspar,CA,None,0
Winona,TX,None,0
Sanders,AZ,None,0
Metamora,OH,None,0
Montvale,VA,None,0
Bell Hill,WA,None,0
Caneyville,KY,None,0
Provencal,LA,None,0
Rosa Sanchez,PR,None,0
Ingleside on the Bay,TX,None,0
New Houlka,MS,None,0
Cuyahoga Heights,OH,None,0
Glencoe,OK,None,0
Hartville,MO,None,0
Hopkins,MI,None,0
West Milford,WV,None,0
Maricopa Colony,AZ,None,0
Stotonic Village,AZ,None,0
Upper Santan Village,AZ,None,0
Mount Victory,OH,None,0
Hometown,WV,None,0
Elsah,IL,None,0
Howard,KS,None,0
Maple Hill,KS,None,0
Cedarville,CA,None,0
Seven Mile Ford,VA,None,0
Oxford,MD,None,0
Myton,UT,None,0
Foristell,MO,None,0
North Washington,CO,None,0
Chaplin,KY,None,0
Circle,MT,None,0
Ursa,IL,None,0
McIntyre,GA,None,0
Murray Hill,KY,None,0
Miranda,CA,None,0
Fallston,NC,None,0
Cokeburg,PA,None,0
McIntosh,MN,None,0
Calumet,OK,None,0
Harrisville,NY,None,0
Los Luceros,NM,None,0
Byron,WY,None,0
Bedford Park,IL,None,0
Cattle Creek,CO,None,0
Catheys Valley,CA,None,0
Hardin,KY,None,0
Pleasant Hope,MO,None,0
Pavo,GA,None,0
Albion,WA,None,0
Reedsville,WV,None,0
Thurston,OH,None,0
Friant,CA,None,0
Burlington,IN,None,0
Millington,MD,None,0
Henrietta,NC,None,0
Ridgecrest,LA,None,0
Villa Heights,VA,None,0
Plum City,WI,None,0
Fairchild,WI,None,0
Jasper,MN,None,0
Independence,CA,None,0
Poplar,WI,None,0
Elgin,ND,None,0
Marion,UT,None,0
St. Libory,IL,None,0
Oxford,WI,None,0
Chenequa,WI,None,0
Eads,CO,None,0
Danville,WV,None,0
Bay View,OH,None,0
Dumont,IA,None,0
Tall Timbers,MD,None,0
Black Rock,AR,None,0
Mi Ranchito Estate,TX,None,0
Forest Home,NY,None,0
Masthope,PA,None,0
Loyall,KY,None,0
Carnesville,GA,None,0
Natchez,LA,None,0
Doolittle,MO,None,0
New Augusta,MS,None,0
Eureka,WI,None,0
Doon,IA,None,0
Juliaetta,ID,None,0
East Bend,NC,None,0
Star Lake,NY,None,0
Milton,KY,None,0
Verona,MO,None,0
Washington,OK,None,0
Claflin,KS,None,0
Barnum,MN,None,0
Fort White,FL,None,0
Oconomowoc Lake,WI,None,0
New England,ND,None,0
Arlington,OR,None,0
Tuxedo Park,NY,None,0
Heart Butte,MT,None,0
Stinson Beach,CA,None,0
Interlaken,NY,None,0
Florien,LA,None,0
Ireton,IA,None,0
Beverly Shores,IN,None,0
Murchison,TX,None,0
Marquette,KS,None,0
Knoxville,PA,None,0
Niederwald,TX,None,0
Cole,OK,None,0
Quentin,PA,None,0
Rule,TX,None,0
Volente,TX,None,0
Walden,CO,None,0
Big Run,PA,None,0
Grindstone,PA,None,0
Minden,IA,None,0
Colbert,GA,None,0
Hopkins Park,IL,None,0
Leadington,MO,None,0
Stanford,IL,None,0
Bayview,NC,None,0
Evansville,MN,None,0
Franklin,IL,None,0
Prentice,WI,None,0
Eau Claire,MI,None,0
Hopkinton,IA,None,0
St. Paul,KS,None,0
Hatley,WI,None,0
Tamaroa,IL,None,0
Patterson Heights,PA,None,0
Johnson Siding,SD,None,0
Newell,SD,None,0
Varnamtown,NC,None,0
Clarktown,OH,None,0
Sutherland,IA,None,0
Fairmount,IL,None,0
Park Crest,PA,None,0
Bath,WV,None,0
Babbie,AL,None,0
Kanawha,IA,None,0
Harmony,NC,None,0
Portland,ND,None,0
Blandinsville,IL,None,0
Matthews,MO,None,0
Cranesville,PA,None,0
Dieterich,IL,None,0
Greenwood,NE,None,0
Diablock,KY,None,0
Nome,TX,None,0
Balmorhea,TX,None,0
Peck,MI,None,0
Velma,OK,None,0
Oaktown,IN,None,0
North Chevy Chase,MD,None,0
Kewanna,IN,None,0
Buena Vista,CA,None,0
Hartford City,WV,None,0
Lansing,OH,None,0
Hornersville,MO,None,0
San Jose,IL,None,0
Danielsville,GA,None,0
Sherrard,IL,None,0
Vienna,MO,None,0
Boothville,LA,None,0
Fort Duchesne,UT,None,0
Rodey,NM,None,0
Hooversville,PA,None,0
Plantersville,TX,None,0
Unionville,NY,None,0
Grant Town,WV,None,0
Rock Point,AZ,None,0
Scotts Corners,NY,None,0
Rolette,ND,None,0
Dodge,NE,None,0
Webbers Falls,OK,None,0
Como,IL,None,0
Briarcliffe Acres,SC,None,0
Racine,MN,None,0
Goldfield,IA,None,0
Cassadaga,NY,None,0
Campobello,SC,None,0
Piltzville,MT,None,0
Heilwood,PA,None,0
Grand Mound,IA,None,0
Stagecoach,TX,None,0
Littlefork,MN,None,0
Swink,CO,None,0
Lucas,OH,None,0
Blairs,VA,None,0
Wibaux,MT,None,0
Orderville,UT,None,0
Solon Springs,WI,None,0
Bucoda,WA,None,0
Lawndale,NC,None,0
Clark,PA,None,0
Stonewall,TX,None,0
Sunset Bay,NY,None,0
Minto,ND,None,0
Oak Grove,IL,None,0
Bancroft,WV,None,0
Fairlee,MD,None,0
Mayersville,MS,None,0
Ossipee,NC,None,0
Colmesneil,TX,None,0
Encinal,TX,None,0
Ulm,MT,None,0
Selma,OR,None,0
Avon,SD,None,0
Madrone,NM,None,0
Pierce,ID,None,0
Napoleonville,LA,None,0
Summit,AR,None,0
New Salisbury,IN,None,0
Shenandoah Junction,WV,None,0
Franklin,KS,None,0
Roland,AR,None,0
Pomeroy,PA,None,0
Hurtsboro,AL,None,0
Ansonville,NC,None,0
Butterfield,MN,None,0
Sunfield,MI,None,0
Hayden,IN,None,0
Mohrsville,PA,None,0
Green City,MO,None,0
Etna Green,IN,None,0
Golinda,TX,None,0
Canton,OK,None,0
Worthington,PA,None,0
Littleton,NC,None,0
Kellogg,IA,None,0
Innsbrook,MO,None,0
Happy Valley,AK,None,0
Courtland,AL,None,0
Arcadia,OH,None,0
Pitkin,LA,None,0
Fancy Farm,KY,None,0
Boyle,MS,None,0
Tower Hill,IL,None,0
Pajonal,PR,None,0
Forkland,AL,None,0
Oakwood,OH,None,0
Nelson,AZ,None,0
Willisville,IL,None,0
Orleans,IA,None,0
Post Oak Bend City,TX,None,0
Barnegat Light,NJ,None,0
Kelso,MO,None,0
Shipman,IL,None,0
Rauchtown,PA,None,0
La Hacienda,NM,None,0
Wainwright,AK,None,0
Port Matilda,PA,None,0
Horseshoe Bend,TX,None,0
Simpson,LA,None,0
Akins,OK,None,0
Burke,SD,None,0
Gardiner,OR,None,0
Revloc,PA,None,0
Paauilo,HI,None,0
Hill City,MN,None,0
Clayhatchee,AL,None,0
Casco,WI,None,0
Meadow,TX,None,0
Dexter,IA,None,0
Cheneyville,LA,None,0
Welch,OK,None,0
Kevil,KY,None,0
Yukon,PA,None,0
Brownsville,WI,None,0
Stuart,NE,None,0
Dubois,ID,None,0
Cedar Bluffs,NE,None,0
Cherry Valley,AR,None,0
St. Ann Highlands,CO,None,0
Clermont,IA,None,0
Addison,MI,None,0
Butler,KY,None,0
Naylor,MO,None,0
Wade,NC,None,0
Altamont,PA,None,0
Kinsman Center,OH,None,0
Hulbert,OK,None,0
Uvalda,GA,None,0
Cold Springs,CA,None,0
Hot Springs,MT,None,0
Galena,MD,None,0
Leming,TX,None,0
Wheatland,PA,None,0
Tribes Hill,NY,None,0
Richmond Dale,OH,None,0
Minnetonka Beach,MN,None,0
Port Sanilac,MI,None,0
Warrior Run,PA,None,0
Madison,CA,None,0
White City,KS,None,0
Jefferson City,MT,None,0
Beaver Springs,PA,None,0
Keithsburg,IL,None,0
Mingoville,PA,None,0
Tusayan,AZ,None,0
Goodville,PA,None,0
South Dayton,NY,None,0
Bernice,OK,None,0
Shelter Cove,CA,None,0
Bolton Landing,NY,None,0
Iron Station,NC,None,0
Surfside Beach,TX,None,0
Pangburn,AR,None,0
Fairland,IN,None,0
Holiday Hills,IL,None,0
Ainsworth,IA,None,0
Presque Isle Harbor,MI,None,0
Clark Fork,ID,None,0
Norwood,CO,None,0
Plainview,AR,None,0
Esperanza,PR,None,0
Colman,SD,None,0
Cowden,IL,None,0
Campbellsburg,IN,None,0
Petersburg,KY,None,0
Briny Breezes,FL,None,0
Marion Heights,PA,None,0
Moulton,IA,None,0
Chaumont,NY,None,0
Kerby,OR,None,0
Center,ND,None,0
Eminence,MO,None,0
Garfield,AR,None,0
Copalis Beach,WA,None,0
Pickensville,AL,None,0
Spanish Valley,UT,None,0
Doyle,TN,None,0
Holland,AR,None,0
Glenaire,MO,None,0
Hot Springs,NC,None,0
Kieler,WI,None,0
Dugway,UT,None,0
Palestine,AR,None,0
New Auburn,WI,None,0
Bedford,KY,None,0
Holcomb,MO,None,0
Fonda,IA,None,0
Loa,UT,None,0
Morganza,LA,None,0
Mulberry Grove,IL,None,0
Corsica,SD,None,0
Beaver City,NE,None,0
Brookside,OH,None,0
La Crosse,VA,None,0
Stebbins,AK,None,0
Allensworth,CA,None,0
Newton,GA,None,0
Fairfax,MO,None,0
Richland,IA,None,0
Acomita Lake,NM,None,0
Dorchester,NE,None,0
Cotton Plant,AR,None,0
White River,SD,None,0
Wellington,KY,None,0
Pineville,WV,None,0
Wyano,PA,None,0
Kimmell,IN,None,0
Desert Shores,CA,None,0
Grannis,AR,None,0
North Troy,VT,None,0
Emlenton,PA,None,0
Newcastle,TX,None,0
Fountain Lake,AR,None,0
La Villita,NM,None,0
Annetta South,TX,None,0
Jamestown,PA,None,0
Startup,WA,None,0
New Hamilton,MS,None,0
Sugar Grove,PA,None,0
Akiachak,AK,None,0
Stannards,NY,None,0
McDonald Chapel,AL,None,0
Bristol,TX,None,0
Andover,IL,None,0
Mimbres,NM,None,0
Cathlamet,WA,None,0
Jarratt,VA,None,0
Hillsboro Pines,FL,None,0
Hoffman,NC,None,0
Rowlesburg,WV,None,0
Salt Creek,CO,None,0
Newark,MD,None,0
Wakefield,PA,None,0
Collins,GA,None,0
Rancho Mesa Verde,AZ,None,0
Bowmans Addition,MD,None,0
Smithton,MO,None,0
Copper Mountain,CO,None,0
Converse,SC,None,0
Central Valley,UT,None,0
Pittman Center,TN,None,0
Nelliston,NY,None,0
Smiley,TX,None,0
Dana,IN,None,0
Verndale,MN,None,0
Sutersville,PA,None,0
South Williamson,KY,None,0
Wellton Hills,AZ,None,0
Lafayette,VA,None,0
Rebersburg,PA,None,0
Gilbertsville,KY,None,0
Gillis,LA,None,0
La Barge,WY,None,0
East Ellijay,GA,None,0
Dansville,MI,None,0
East Nassau,NY,None,0
North City,IL,None,0
Sand Rock,AL,None,0
Trego,MT,None,0
Sherando,VA,None,0
Mathews,VA,None,0
Roeville,FL,None,0
Arnold,NE,None,0
St. Mary's,AK,None,0
Stacey Street,FL,None,0
Dillard,OR,None,0
Annetta North,TX,None,0
Corning,OH,None,0
Honeoye,NY,None,0
Petersburg,TN,None,0
Overton,NE,None,0
Humboldt,SD,None,0
Buchtel,OH,None,0
Sharpsville,IN,None,0
Harveysburg,OH,None,0
Ponce de Leon,FL,None,0
Stem,NC,None,0
Lewis Run,PA,None,0
Mead,NE,None,0
Taylor,AR,None,0
Wilson,LA,None,0
White Earth,MN,None,0
Alta,CA,None,0
St. Francis,SD,None,0
River Pines,CA,None,0
Bird-in-Hand,PA,None,0
Freeburg,PA,None,0
Newell,CA,None,0
Carroll,OH,None,0
Dayton,IL,None,0
Queen Valley,AZ,None,0
Stoutsville,OH,None,0
Meyers Lake,OH,None,0
Good Thunder,MN,None,0
Palmyra,NE,None,0
Medaryville,IN,None,0
Newton Grove,NC,None,0
Riverlea,OH,None,0
Lanesville,IN,None,0
Port Washington,OH,None,0
Chief Lake,WI,None,0
Spring Gardens,TX,None,0
Chicopee,KS,None,0
Vanderbilt,MI,None,0
Belvoir,NC,None,0
Loraine,TX,None,0
Gresham,WI,None,0
Bonanza,AR,None,0
Arabi,GA,None,0
Howells,NE,None,0
Grey Forest,TX,None,0
Coulee City,WA,None,0
Fish Springs,NV,None,0
Belle Fontaine,AL,None,0
Belt,MT,None,0
Quasqueton,IA,None,0
Coatesville,IN,None,0
Grand Tower,IL,None,0
Ralston,WY,None,0
Peter,UT,None,0
Myrtle Springs,TX,None,0
Canal Point,FL,None,0
Sidell,IL,None,0
Fostoria,MI,None,0
Metamora,MI,None,0
Bairoa La Veinticinco,PR,None,0
Lind,WA,None,0
Britton,MI,None,0
Oakland,PA,None,0
Pendergrass,GA,None,0
Cook,MN,None,0
Grayhawk,MO,None,0
Boys Town,NE,None,0
Bailey,NC,None,0
Dexter,GA,None,0
Big Sandy,MT,None,0
Middle Point,OH,None,0
Mulliken,MI,None,0
Dudley,GA,None,0
Washington Grove,MD,None,0
Anthon,IA,None,0
Hickory,PA,None,0
West Baden Springs,IN,None,0
Paradise,TX,None,0
West Valley,NY,None,0
Richardton,ND,None,0
Avery,CA,None,0
Waubay,SD,None,0
Hostetter,PA,None,0
Andersonville,TN,None,0
Helen,GA,None,0
La Plena,PR,None,0
Accord,NY,None,0
Lily Lake,WI,None,0
Graceville,MN,None,0
St. John,WA,None,0
Leary,GA,None,0
Matthews,IN,None,0
Park City,KY,None,0
Wausa,NE,None,0
Brooks,GA,None,0
Cove,TX,None,0
Cairnbrook,PA,None,0
Culbertson,NE,None,0
Ravenna,KY,None,0
Arcadia,MO,None,0
Beechmont,KY,None,0
Wickett,TX,None,0
South Cle Elum,WA,None,0
Corriganville,MD,None,0
Sabin,MN,None,0
Melba,ID,None,0
Deport,TX,None,0
Green Isle,MN,None,0
Westfield,IL,None,0
Subiaco,AR,None,0
Rosalia,WA,None,0
Amalga,UT,None,0
Emlyn,KY,None,0
Prairie du Rocher,IL,None,0
Lincoln Park,TX,None,0
Kilmichael,MS,None,0
Wall,PA,None,0
Attica,KS,None,0
